Student_ID,Date,Persona,Age,Gender,Department,Year_of_Study,Sleep_Hours,Study_Hours,Screen_Time_Hours,Stress_Level,Focus_Score,Mood_Score,Attendance_Percentage,Assignment_Completion,Productivity_Score,Exam_Score,Burnout_Risk,Study_Efficiency,Wellness_Score,Productivity_Efficiency,Digital_Distraction_Score,Wellness_Index,Study_Consistency_Score,Sleep_Deficit,Burnout_Risk_Score,Performance_Category,High_Risk_Flag,Student_Segment
272,2025-01-25,High Performer,18,Female,Electronics,1,7.2,5.3,4.4,6.5,9.4,7.8,100.0,100.0,56.1,62.7,Medium,9.952380952380953,3.2700000000000005,8.9,1.29,3.27,9.02,0.8,3.94,Good,0,3
272,2025-01-26,High Performer,18,Female,Electronics,1,6.8,5.7,4.2,2.9,7.4,5.8,100.0,100.0,52.4,61.0,Low,9.1044776119403,3.59,7.82,1.85,3.59,9.02,1.2,2.78,Good,0,3
272,2025-01-27,High Performer,18,Female,Electronics,1,8.7,5.1,4.0,3.9,7.8,9.0,100.0,100.0,56.6,59.6,Low,9.77049180327869,5.01,9.28,1.75,5.01,9.02,0.0,2.46,Average,0,3
272,2025-01-28,High Performer,18,Female,Electronics,1,6.6,5.4,4.5,5.0,8.8,7.7,100.0,100.0,56.6,57.6,Low,9.0,3.45,8.84,1.56,3.45,9.02,1.4,3.55,Average,0,3
272,2025-01-29,High Performer,18,Female,Electronics,1,6.6,4.9,2.0,2.4,7.5,7.2,100.0,100.0,54.3,57.1,Low,9.677966101694915,4.080000000000001,9.2,0.73,4.08,9.02,1.4,2.06,Average,0,3
272,2025-01-30,High Performer,18,Female,Electronics,1,6.6,7.4,4.1,4.0,7.2,7.7,88.3,100.0,58.4,77.0,Low,9.166666666666666,3.75,6.95,1.36,3.75,9.02,1.4,3.07,Good,0,3
273,2025-01-01,High Performer,24,Female,Business,1,7.1,3.7,2.5,4.6,6.3,6.8,96.3,81.8,40.5,48.0,Low,10.212765957446807,3.5,8.62,1.87,3.5,8.84,0.9,2.93,Average,0,2
273,2025-01-02,High Performer,24,Female,Business,1,6.6,4.3,2.7,3.9,8.6,7.6,100.0,100.0,54.9,62.1,Low,11.716981132075473,3.75,10.36,0.89,3.75,8.84,1.4,2.76,Good,0,3
273,2025-01-03,High Performer,24,Female,Business,1,6.5,5.6,5.4,3.4,7.3,9.1,95.9,95.2,57.7,53.0,Low,8.030303030303031,4.3100000000000005,8.74,2.64,4.31,8.84,1.5,2.98,Average,0,3
273,2025-01-04,High Performer,24,Female,Business,1,7.2,7.2,3.5,4.1,9.0,6.7,100.0,100.0,62.9,78.3,Low,9.548780487804878,3.660000000000001,7.67,0.34,3.66,8.84,0.8,2.91,Good,0,3
273,2025-01-05,High Performer,24,Female,Business,1,7.1,5.6,4.2,3.3,7.8,6.6,96.7,100.0,54.5,59.9,Low,9.075757575757576,3.83,8.26,1.72,3.83,8.84,0.9,2.77,Average,0,3
273,2025-01-06,High Performer,24,Female,Business,1,6.8,7.6,4.4,2.4,7.3,8.7,92.0,100.0,64.4,74.7,Low,8.686046511627907,4.61,7.49,1.44,4.61,8.84,1.2,2.33,Good,0,3
273,2025-01-07,High Performer,24,Female,Business,1,8.0,4.6,4.6,3.7,7.1,6.7,100.0,100.0,52.2,67.5,Low,12.053571428571429,4.1,9.32,2.54,4.1,8.84,0.0,2.73,Good,0,3
273,2025-01-08,High Performer,24,Female,Business,1,8.2,4.7,4.0,3.9,8.4,5.8,100.0,100.0,55.9,75.6,Low,13.26315789473684,3.85,9.81,1.63,3.85,8.84,0.0,2.78,Good,0,3
273,2025-01-09,High Performer,24,Female,Business,1,7.7,3.4,4.4,5.1,9.4,7.9,100.0,96.3,53.4,47.4,Low,10.772727272727272,3.92,12.14,1.86,3.92,8.84,0.3,3.22,Average,0,3
273,2025-01-10,High Performer,24,Female,Business,1,8.5,6.0,3.5,4.7,9.5,8.8,100.0,100.0,63.8,80.5,Low,11.5,4.630000000000001,9.11,0.5,4.63,8.84,0.0,2.7,Excellent,0,3
273,2025-01-11,High Performer,24,Female,Business,1,6.3,7.4,4.7,3.6,6.8,7.5,91.4,100.0,57.2,64.8,Low,7.7142857142857135,3.69,6.81,1.88,3.69,8.84,1.7,3.14,Good,0,3
273,2025-01-12,High Performer,24,Female,Business,1,7.0,6.7,2.3,4.6,8.2,8.0,98.4,100.0,59.6,69.4,Low,9.012987012987011,3.82,7.74,0.09,3.82,8.84,1.0,2.8,Good,0,3
273,2025-01-13,High Performer,24,Female,Business,1,7.3,5.0,3.8,4.7,8.1,8.0,100.0,100.0,54.0,58.8,Low,9.8,3.91,9.0,1.54,3.91,8.84,0.7,3.05,Average,0,3
273,2025-01-14,High Performer,24,Female,Business,1,8.0,5.5,2.9,5.3,8.7,8.6,100.0,100.0,57.7,70.7,Low,10.876923076923076,4.19,8.88,0.61,4.19,8.84,0.0,2.84,Good,0,3
273,2025-01-15,High Performer,24,Female,Business,1,7.1,5.0,4.3,5.0,9.0,6.6,100.0,100.0,54.1,64.6,Low,10.766666666666666,3.3199999999999994,9.02,1.48,3.32,8.84,0.9,3.47,Good,0,3
273,2025-01-16,High Performer,24,Female,Business,1,7.8,6.3,2.8,4.2,6.4,8.8,100.0,91.6,53.5,54.3,Low,7.438356164383562,4.5,7.33,1.23,4.5,8.84,0.2,2.42,Average,0,3
273,2025-01-17,High Performer,24,Female,Business,1,7.0,3.5,2.6,3.9,7.1,7.7,96.5,76.2,46.3,44.2,Low,9.822222222222225,3.94,10.29,1.67,3.94,8.84,1.0,2.61,Average,0,3
273,2025-01-18,High Performer,24,Female,Business,1,7.1,5.2,4.0,2.2,8.1,6.9,100.0,100.0,57.3,59.2,Low,9.548387096774194,4.25,9.24,1.6,4.25,8.84,0.9,2.26,Average,0,3
273,2025-01-19,High Performer,24,Female,Business,1,7.9,4.6,3.4,5.5,8.1,7.1,100.0,100.0,51.6,53.4,Low,9.535714285714286,3.64,9.21,1.42,3.64,8.84,0.1,3.2,Average,0,3
273,2025-01-20,High Performer,24,Female,Business,1,8.3,5.6,2.8,5.9,7.0,6.8,100.0,88.7,46.5,54.4,Low,8.242424242424242,3.5900000000000003,7.05,1.2,3.59,8.84,0.0,3.24,Average,0,3
273,2025-01-21,High Performer,24,Female,Business,1,8.1,5.0,6.4,4.3,6.9,7.3,100.0,93.4,48.6,58.3,Low,9.716666666666669,4.14,8.1,3.58,4.14,8.84,0.0,3.27,Average,0,3
273,2025-01-22,High Performer,24,Female,Business,1,9.1,6.1,4.6,6.0,7.2,8.0,100.0,100.0,51.4,58.3,Low,8.211267605633802,4.24,7.24,2.05,4.24,8.84,0.0,3.52,Average,0,3
273,2025-01-23,High Performer,24,Female,Business,1,7.1,4.8,3.7,3.3,8.3,7.0,100.0,100.0,55.2,66.8,Low,11.517241379310343,3.95,9.52,1.46,3.95,8.84,0.9,2.63,Good,0,3
273,2025-01-24,High Performer,24,Female,Business,1,6.0,5.5,3.9,4.0,6.7,8.1,100.0,84.3,51.4,58.2,Low,8.953846153846154,3.63,7.91,2.01,3.63,8.84,2.0,3.17,Average,0,3
273,2025-01-25,High Performer,24,Female,Business,1,6.6,6.5,2.5,5.5,9.2,8.6,99.7,100.0,62.4,58.3,Low,7.773333333333331,3.57,8.32,-0.13,3.57,8.84,1.4,3.26,Average,0,3
273,2025-01-26,High Performer,24,Female,Business,1,7.7,6.1,3.3,5.1,8.5,8.5,100.0,94.0,59.1,63.5,Low,8.943661971830986,4.1,8.32,0.75,4.1,8.84,0.3,2.94,Good,0,3
273,2025-01-27,High Performer,24,Female,Business,1,7.8,7.2,4.8,4.7,8.8,9.2,100.0,100.0,65.7,71.5,Low,8.719512195121952,4.47,8.01,1.2,4.47,8.84,0.2,2.98,Good,0,3
273,2025-01-28,High Performer,24,Female,Business,1,7.6,6.9,3.3,3.4,5.6,7.1,96.8,95.2,50.6,59.7,Low,7.556962025316456,4.15,6.41,1.67,4.15,8.84,0.4,2.43,Average,0,3
273,2025-01-29,High Performer,24,Female,Business,1,8.2,4.2,4.1,3.0,6.7,8.3,100.0,93.4,49.8,55.4,Low,10.653846153846152,4.869999999999999,9.58,2.52,4.87,8.84,0.0,2.19,Average,0,3
273,2025-01-30,High Performer,24,Female,Business,1,7.1,6.6,3.1,2.9,8.4,8.2,100.0,100.0,63.9,67.9,Low,8.934210526315791,4.429999999999999,8.41,0.52,4.43,8.84,0.9,2.23,Good,0,3
274,2025-01-01,Average,21,Female,Business,4,6.8,3.0,5.0,4.1,3.9,7.4,84.5,50.6,31.0,32.8,Low,8.2,3.710000000000001,7.75,4.54,3.71,8.88,1.2,3.26,Poor,0,2
274,2025-01-02,Average,21,Female,Business,4,5.5,3.1,4.7,4.5,4.5,5.6,72.9,65.5,29.4,28.2,Low,6.878048780487806,2.53,7.17,4.09,2.53,8.88,2.5,3.93,Poor,0,2
274,2025-01-03,Average,21,Female,Business,4,6.1,4.5,4.4,3.7,5.9,6.1,90.0,88.3,41.8,46.3,Low,8.418181818181818,3.16,7.6,2.93,3.16,8.88,1.9,3.32,Average,0,2
274,2025-01-04,Average,21,Female,Business,4,7.5,3.4,6.5,4.0,5.3,6.3,89.8,74.2,36.2,37.1,Low,8.431818181818182,3.69,8.23,4.76,3.69,8.88,0.5,3.42,Poor,0,2
274,2025-01-05,Average,21,Female,Business,4,5.7,5.0,5.7,4.8,6.3,5.9,74.4,60.1,42.0,48.2,Low,8.033333333333333,2.6100000000000008,7.0,3.4,2.61,8.88,2.3,4.16,Average,0,2
274,2025-01-06,Average,21,Female,Business,4,5.1,3.5,6.7,7.2,5.4,5.3,64.7,74.3,28.6,29.7,Medium,6.6,1.4699999999999998,6.36,4.81,1.47,8.88,2.9,5.56,Poor,0,2
274,2025-01-07,Average,21,Female,Business,4,6.2,2.0,6.3,5.0,4.4,6.6,77.4,50.1,27.0,29.0,Low,9.666666666666666,2.96,9.0,5.42,2.96,8.88,1.8,4.14,Poor,0,2
274,2025-01-08,Average,21,Female,Business,4,6.7,3.1,3.9,4.9,4.5,5.9,75.8,79.9,29.2,32.0,Low,7.804878048780488,2.9800000000000004,7.12,3.61,2.98,8.88,1.3,3.54,Poor,0,2
274,2025-01-09,Average,21,Female,Business,4,5.9,4.2,5.7,5.9,5.7,4.7,67.9,69.2,32.9,39.8,Low,7.653846153846153,2.0000000000000004,6.33,3.88,2.0,8.88,2.1,4.66,Poor,0,2
274,2025-01-10,Average,21,Female,Business,4,6.0,3.5,5.5,4.6,6.1,5.3,77.2,66.2,36.6,42.6,Low,9.466666666666669,2.6100000000000003,8.13,3.81,2.61,8.88,2.0,4.01,Average,0,2
274,2025-01-11,Average,21,Female,Business,4,5.4,3.6,7.5,5.0,5.5,5.8,62.9,63.5,34.9,29.9,Low,6.5,2.4000000000000004,7.59,5.22,2.4,8.88,2.6,4.7,Poor,0,2
274,2025-01-12,Average,21,Female,Business,4,5.5,6.4,8.9,6.9,4.8,7.8,72.8,84.2,40.0,37.7,Medium,5.094594594594595,2.47,5.41,5.5,2.47,8.88,2.5,5.51,Poor,0,1
274,2025-01-13,Average,21,Female,Business,4,5.5,5.7,8.4,3.9,6.3,4.1,76.9,87.4,42.5,50.8,Low,7.582089552238806,2.26,6.34,4.81,2.26,8.88,2.5,4.58,Average,0,2
274,2025-01-14,Average,21,Female,Business,4,8.1,2.7,5.7,5.8,4.7,5.1,99.8,55.8,25.5,36.6,Low,9.891891891891891,3.03,6.89,4.73,3.03,8.88,0.0,3.95,Poor,0,2
274,2025-01-15,Average,21,Female,Business,4,7.4,5.6,5.4,5.8,5.6,4.6,88.7,74.3,36.7,47.5,Low,7.196969696969697,2.6,5.56,3.32,2.6,8.88,0.6,4.12,Average,0,2
274,2025-01-16,Average,21,Female,Business,4,6.0,3.8,6.4,6.0,7.0,5.9,91.4,88.3,39.2,38.5,Medium,8.020833333333334,2.37,8.17,3.9,2.37,8.88,2.0,4.69,Poor,0,2
274,2025-01-17,Average,21,Female,Business,4,5.9,4.2,3.3,4.5,5.5,5.2,82.7,92.4,35.7,42.8,Low,8.23076923076923,2.5700000000000003,6.87,2.52,2.57,8.88,2.1,3.57,Average,0,2
274,2025-01-18,Average,21,Female,Business,4,6.0,3.7,5.0,5.5,4.1,5.6,66.5,55.6,27.8,32.0,Low,6.808510638297872,2.43,5.91,4.25,2.43,8.88,2.0,4.24,Poor,0,2
274,2025-01-19,Average,21,Female,Business,4,7.5,3.9,7.8,6.6,6.5,5.7,81.7,69.5,36.1,48.8,Medium,9.959183673469386,2.7300000000000004,7.37,4.91,2.73,8.88,0.5,4.78,Average,0,2
274,2025-01-20,Average,21,Female,Business,4,7.3,6.5,7.0,5.2,5.5,6.6,93.7,88.3,44.3,59.3,Low,7.906666666666666,3.3399999999999994,5.91,4.05,3.34,8.88,0.7,4.03,Average,0,3
274,2025-01-21,Average,21,Female,Business,4,7.5,4.3,6.8,6.0,5.1,6.0,82.7,61.3,33.2,39.5,Low,7.452830188679245,3.0,6.26,4.75,3.0,8.88,0.5,4.31,Poor,0,2
274,2025-01-22,Average,21,Female,Business,4,5.9,5.0,5.7,5.1,6.3,6.6,80.4,86.9,43.4,49.3,Low,8.216666666666667,2.81,7.23,3.4,2.81,8.88,2.1,4.15,Average,0,2
274,2025-01-23,Average,21,Female,Business,4,7.6,3.5,8.0,4.4,5.7,6.7,86.0,83.4,37.9,54.1,Low,12.022222222222222,3.73,8.42,5.47,3.73,8.88,0.4,3.81,Average,0,2
274,2025-01-24,Average,21,Female,Business,4,7.0,3.5,6.5,3.8,5.2,6.4,88.9,63.2,36.7,36.1,Low,8.022222222222222,3.580000000000001,8.16,4.77,3.58,8.88,1.0,3.48,Poor,0,2
274,2025-01-25,Average,21,Female,Business,4,6.0,5.1,4.3,5.0,6.5,6.3,84.8,79.9,43.7,45.5,Low,7.459016393442623,2.79,7.16,2.45,2.79,8.88,2.0,3.83,Average,0,2
274,2025-01-26,Average,21,Female,Business,4,6.0,5.6,7.0,5.0,6.4,5.2,80.1,86.7,43.0,52.2,Low,7.90909090909091,2.4600000000000004,6.52,3.96,2.46,8.88,2.0,4.48,Average,0,2
274,2025-01-27,Average,21,Female,Business,4,6.4,3.4,6.2,5.4,5.7,3.1,76.2,78.0,28.6,32.1,Low,7.295454545454545,1.87,6.5,4.42,1.87,8.88,1.6,4.57,Poor,0,2
274,2025-01-28,Average,21,Female,Business,4,5.8,3.5,7.3,4.2,6.2,5.4,74.5,74.3,37.6,38.8,Low,8.622222222222222,2.68,8.36,4.85,2.68,8.88,2.2,4.26,Poor,0,2
274,2025-01-29,Average,21,Female,Business,4,7.0,3.0,4.9,7.2,6.3,6.3,92.2,89.8,32.4,29.5,Medium,7.375,2.53,8.1,3.52,2.53,8.88,1.0,4.53,Poor,0,2
274,2025-01-30,Average,21,Female,Business,4,5.9,5.1,8.0,2.9,6.9,5.2,83.4,100.0,47.3,62.4,Low,10.229508196721312,3.0500000000000003,7.75,4.51,3.05,8.88,2.1,3.87,Good,0,3
275,2025-01-01,Inconsistent,20,Male,Mechanical,1,2.0,7.3,7.2,8.6,3.6,5.4,40.0,76.7,30.0,36.8,High,4.433734939759035,-0.1599999999999997,3.61,4.69,-0.16,7.1,6.0,7.14,Poor,1,1
275,2025-01-02,Inconsistent,20,Male,Mechanical,1,6.9,0.0,5.4,8.3,1.0,7.2,67.7,14.4,1.9,0.0,Medium,0.0,2.43,1.9,6.84,2.43,7.1,1.1,5.01,Poor,0,0
275,2025-01-03,Inconsistent,20,Male,Mechanical,1,3.9,6.9,11.3,7.2,4.1,7.9,50.5,51.7,38.6,32.7,Medium,4.139240506329114,1.77,4.89,7.07,1.77,7.1,4.1,6.58,Poor,0,1
275,2025-01-04,Inconsistent,20,Male,Mechanical,1,5.7,2.3,2.9,8.6,1.0,7.8,50.4,13.8,9.3,0.0,Medium,0.0,2.0400000000000005,2.82,4.65,2.04,7.1,2.3,4.93,Poor,0,0
275,2025-01-05,Inconsistent,20,Male,Mechanical,1,2.0,2.6,8.7,4.2,5.5,6.4,40.0,80.1,34.4,34.1,Low,9.472222222222223,1.4599999999999995,9.56,6.24,1.46,7.1,6.0,5.58,Poor,0,0
275,2025-01-06,Inconsistent,20,Male,Mechanical,1,7.2,3.7,10.4,7.8,4.7,6.4,82.5,84.1,27.1,29.7,Medium,6.319148936170213,2.460000000000001,5.77,7.25,2.46,7.1,0.8,5.8,Poor,0,0
275,2025-01-07,Inconsistent,20,Male,Mechanical,1,3.9,4.8,7.1,7.6,4.1,3.9,46.6,60.2,23.3,24.9,Medium,4.293103448275862,0.4500000000000002,4.02,5.18,0.45,7.1,4.1,6.3,Poor,0,1
275,2025-01-08,Inconsistent,20,Male,Mechanical,1,2.0,1.1,11.2,9.1,4.0,8.6,40.0,42.7,18.5,0.0,High,0.0,0.6499999999999999,8.81,8.79,0.65,7.1,6.0,7.82,Poor,1,0
275,2025-01-09,Inconsistent,20,Male,Mechanical,1,7.0,2.3,8.8,6.5,4.4,6.6,79.5,61.7,24.7,29.7,Medium,9.0,2.83,7.48,6.83,2.83,7.1,1.0,5.0,Poor,0,0
275,2025-01-10,Inconsistent,20,Male,Mechanical,1,2.6,8.2,5.4,4.3,6.8,4.2,49.7,96.4,51.5,56.8,Low,6.173913043478261,1.01,5.6,2.06,1.01,7.1,5.4,5.0,Average,0,1
275,2025-01-11,Inconsistent,20,Male,Mechanical,1,4.1,7.1,10.5,6.1,3.6,5.8,52.7,71.0,35.2,30.2,Medium,3.728395061728395,1.55,4.35,6.73,1.55,7.1,3.9,6.13,Poor,0,1
275,2025-01-12,Inconsistent,20,Male,Mechanical,1,3.4,8.5,7.1,5.1,9.1,3.9,73.0,100.0,59.4,73.9,Low,7.778947368421053,1.0000000000000004,6.25,2.07,1.0,7.1,4.6,5.45,Good,0,1
275,2025-01-13,Inconsistent,20,Male,Mechanical,1,5.2,3.2,1.7,2.1,1.0,4.1,48.4,22.0,17.8,19.5,Low,4.642857142857142,2.68,4.24,3.66,2.68,7.1,2.8,2.61,Poor,0,2
275,2025-01-14,Inconsistent,20,Male,Mechanical,1,5.5,3.1,4.9,9.9,4.6,7.0,65.0,55.8,21.8,8.9,Medium,2.1707317073170733,1.3300000000000003,5.32,4.17,1.33,7.1,2.5,5.99,Poor,0,0
275,2025-01-15,Inconsistent,20,Male,Mechanical,1,10.0,0.1,3.8,5.6,4.3,2.7,100.0,39.8,11.4,28.0,Low,25.454545454545453,3.130000000000001,10.36,4.53,3.13,7.1,0.0,3.73,Poor,0,2
275,2025-01-16,Inconsistent,20,Male,Mechanical,1,7.5,8.3,7.0,4.7,7.6,7.3,100.0,100.0,60.2,66.4,Low,7.139784946236559,3.78,6.47,2.67,3.78,7.1,0.5,3.7,Good,0,3
275,2025-01-17,Inconsistent,20,Male,Mechanical,1,6.3,1.6,7.5,6.2,9.5,1.8,95.1,100.0,33.6,35.6,Medium,13.692307692307692,1.2000000000000002,12.92,4.22,1.2,7.1,1.7,5.31,Poor,0,2
275,2025-01-18,Inconsistent,20,Male,Mechanical,1,4.9,0.0,9.2,8.7,5.9,4.1,54.7,69.3,14.3,8.2,High,8.2,0.5800000000000001,14.3,7.16,0.58,7.1,3.1,6.84,Poor,0,0
275,2025-01-19,Inconsistent,20,Male,Mechanical,1,6.5,2.4,7.2,8.1,7.3,4.9,92.3,90.6,30.1,40.8,Medium,12.0,1.6400000000000006,8.85,4.68,1.64,7.1,1.5,5.64,Average,0,2
275,2025-01-20,Inconsistent,20,Male,Mechanical,1,4.7,2.9,7.6,5.8,8.4,3.1,67.5,100.0,37.0,42.7,Low,10.948717948717947,1.07,9.49,4.33,1.07,7.1,3.3,5.52,Average,0,2
275,2025-01-21,Inconsistent,20,Male,Mechanical,1,7.2,8.3,5.2,4.6,7.0,7.4,88.7,100.0,58.8,69.4,Low,7.46236559139785,3.7200000000000006,6.32,1.83,3.72,7.1,0.8,3.38,Good,0,3
275,2025-01-22,Inconsistent,20,Male,Mechanical,1,5.3,0.0,9.2,4.5,4.9,7.2,78.2,62.5,24.9,18.5,Low,18.5,2.9300000000000006,24.9,7.56,2.93,7.1,2.7,4.73,Poor,0,0
275,2025-01-23,Inconsistent,20,Male,Mechanical,1,3.4,5.8,7.5,8.4,6.0,4.0,45.9,82.9,32.8,37.2,High,5.470588235294119,0.04,4.82,4.36,0.04,7.1,4.6,6.84,Poor,0,1
275,2025-01-24,Inconsistent,20,Male,Mechanical,1,5.3,4.7,10.9,5.0,1.2,4.6,49.5,32.9,18.1,25.2,Low,4.421052631578947,2.0,3.18,8.65,2.0,7.1,2.7,5.53,Poor,0,0
275,2025-01-25,Inconsistent,20,Male,Mechanical,1,7.4,4.9,8.8,2.3,4.7,4.7,92.1,64.6,38.2,59.5,Low,10.084745762711863,3.68,6.47,5.93,3.68,7.1,0.6,3.39,Average,0,2
275,2025-01-26,Inconsistent,20,Male,Mechanical,1,4.1,6.9,5.3,4.3,6.8,5.8,59.6,100.0,51.1,56.1,Low,7.10126582278481,2.09,6.47,2.39,2.09,7.1,3.9,4.37,Average,0,3
275,2025-01-27,Inconsistent,20,Male,Mechanical,1,7.2,1.1,8.1,5.8,3.2,4.1,69.5,43.7,13.0,15.3,Low,7.285714285714286,2.37,6.19,7.25,2.37,7.1,0.8,4.77,Poor,0,0
275,2025-01-28,Inconsistent,20,Male,Mechanical,1,4.1,2.0,8.5,5.1,4.6,4.8,50.9,55.5,23.6,17.2,Low,5.733333333333333,1.5500000000000005,7.87,6.66,1.55,7.1,3.9,5.43,Poor,0,0
275,2025-01-29,Inconsistent,20,Male,Mechanical,1,5.5,5.6,8.7,8.4,2.0,6.8,51.0,51.2,21.5,19.8,Medium,3.0000000000000004,1.7200000000000002,3.26,6.74,1.72,7.1,2.5,6.17,Poor,0,0
275,2025-01-30,Inconsistent,20,Male,Mechanical,1,4.3,8.6,9.3,6.8,9.4,3.1,79.5,100.0,55.6,68.6,Medium,7.145833333333333,0.6099999999999999,5.79,3.24,0.61,7.1,3.7,6.38,Good,0,1
276,2025-01-01,Distracted,19,Male,Computer Science,2,5.3,4.6,9.0,6.9,2.4,8.0,56.5,43.7,22.3,5.3,Medium,0.9464285714285716,2.45,3.98,7.06,2.45,8.91,2.7,5.57,Poor,0,0
276,2025-01-02,Distracted,19,Male,Computer Science,2,4.5,2.3,6.1,6.4,2.4,4.1,44.7,56.5,11.8,11.7,Medium,3.5454545454545454,1.11,3.58,6.01,1.11,8.91,3.5,5.42,Poor,0,0
276,2025-01-03,Distracted,19,Male,Computer Science,2,6.8,0.1,8.9,7.1,1.4,5.2,58.3,30.2,2.1,0.0,Medium,0.0,2.1500000000000004,1.91,8.75,2.15,8.91,1.2,5.46,Poor,0,0
276,2025-01-04,Distracted,19,Male,Computer Science,2,6.2,2.5,8.2,4.9,3.1,5.9,68.7,44.3,22.1,16.7,Low,4.771428571428571,2.78,6.31,6.93,2.78,8.91,1.8,4.55,Poor,0,0
276,2025-01-05,Distracted,19,Male,Computer Science,2,5.7,3.7,10.0,5.8,4.1,5.8,60.2,60.4,27.8,27.1,Low,5.76595744680851,2.28,5.91,7.25,2.28,8.91,2.3,5.43,Poor,0,0
276,2025-01-06,Distracted,19,Male,Computer Science,2,6.9,2.1,7.3,7.0,4.1,6.6,77.7,35.4,21.6,19.9,Medium,6.419354838709677,2.64,6.97,6.11,2.64,8.91,1.1,4.93,Poor,0,0
276,2025-01-07,Distracted,19,Male,Computer Science,2,5.4,3.2,10.7,6.9,4.5,4.8,61.8,56.8,23.4,26.6,Medium,6.333333333333333,1.5300000000000002,5.57,7.66,1.53,8.91,2.6,6.2,Poor,0,0
276,2025-01-08,Distracted,19,Male,Computer Science,2,8.5,0.9,9.6,5.8,3.0,4.0,88.7,21.2,11.5,11.6,Low,6.105263157894737,2.8600000000000003,6.05,8.29,2.86,8.91,0.0,4.84,Poor,0,0
276,2025-01-09,Distracted,19,Male,Computer Science,2,7.0,3.1,6.8,5.8,3.4,4.6,70.1,76.0,20.5,17.6,Low,4.292682926829269,2.4399999999999995,5.0,5.79,2.44,8.91,1.0,4.52,Poor,0,0
276,2025-01-10,Distracted,19,Male,Computer Science,2,7.1,1.9,7.3,5.2,4.5,8.0,84.8,52.1,29.5,22.2,Low,7.655172413793103,3.68,10.17,6.01,3.68,8.91,0.9,4.01,Poor,0,0
276,2025-01-11,Distracted,19,Male,Computer Science,2,7.3,1.4,12.0,4.7,3.9,5.1,79.9,66.1,21.0,21.8,Low,9.083333333333334,3.039999999999999,8.75,9.22,3.04,8.91,0.7,4.98,Poor,0,0
276,2025-01-12,Distracted,19,Male,Computer Science,2,7.0,2.1,8.4,7.3,1.0,6.5,71.6,47.8,8.6,1.7,Medium,0.5483870967741935,2.56,2.77,8.01,2.56,8.91,1.0,5.25,Poor,0,0
276,2025-01-13,Distracted,19,Male,Computer Science,2,6.0,2.1,10.1,5.4,2.2,6.2,61.2,35.6,16.9,18.5,Low,5.967741935483871,2.64,5.45,8.55,2.64,8.91,2.0,5.16,Poor,0,0
276,2025-01-14,Distracted,19,Male,Computer Science,2,5.4,1.6,8.1,6.8,3.1,6.2,55.2,39.7,15.9,12.3,Medium,4.730769230769231,1.9799999999999995,6.12,7.14,1.98,8.91,2.6,5.5,Poor,0,0
276,2025-01-15,Distracted,19,Male,Computer Science,2,7.3,3.3,9.7,5.5,4.0,6.3,75.6,73.6,27.5,29.0,Low,6.744186046511628,3.16,6.4,7.23,3.16,8.91,0.7,4.72,Poor,0,0
276,2025-01-16,Distracted,19,Male,Computer Science,2,4.9,4.6,13.7,5.7,3.0,6.9,43.8,39.9,22.6,12.5,Low,2.232142857142857,2.3200000000000003,4.04,9.64,2.32,8.91,3.1,6.26,Poor,0,0
276,2025-01-17,Distracted,19,Male,Computer Science,2,6.1,2.6,12.8,5.1,2.9,7.5,74.9,39.1,24.0,19.9,Low,5.527777777777778,3.16,6.67,9.74,3.16,8.91,1.9,5.42,Poor,0,0
276,2025-01-18,Distracted,19,Male,Computer Science,2,5.3,2.5,10.5,5.6,3.4,5.9,61.4,46.4,21.5,26.1,Low,7.457142857142857,2.21,6.14,8.19,2.21,8.91,2.7,5.56,Poor,0,0
276,2025-01-19,Distracted,19,Male,Computer Science,2,5.7,3.3,10.1,5.5,2.3,6.7,55.6,44.8,21.3,18.0,Low,4.186046511627907,2.64,4.95,8.15,2.64,8.91,2.3,5.24,Poor,0,0
276,2025-01-20,Distracted,19,Male,Computer Science,2,7.1,3.1,11.7,6.7,3.0,6.4,71.4,34.6,20.7,30.7,Medium,7.487804878048781,2.75,5.05,8.89,2.75,8.91,0.9,5.65,Poor,0,0
276,2025-01-21,Distracted,19,Male,Computer Science,2,3.5,4.4,14.0,5.0,4.3,7.0,48.7,57.6,34.5,34.4,Low,6.370370370370369,2.0,6.39,9.36,2.0,8.91,4.5,6.45,Poor,0,0
276,2025-01-22,Distracted,19,Male,Computer Science,2,6.1,2.8,10.1,5.9,4.3,7.0,75.6,59.5,27.9,30.2,Low,7.947368421052632,2.77,7.34,7.5,2.77,8.91,1.9,5.25,Poor,0,0
276,2025-01-23,Distracted,19,Male,Computer Science,2,7.2,1.3,10.1,6.7,3.5,6.4,83.2,31.3,17.4,19.5,Medium,8.478260869565219,2.790000000000001,7.57,8.27,2.79,8.91,0.8,5.3,Poor,0,0
276,2025-01-24,Distracted,19,Male,Computer Science,2,6.3,1.8,12.1,6.7,2.0,6.0,64.5,23.8,12.0,1.9,Medium,0.6785714285714286,2.3100000000000005,4.29,9.92,2.31,8.91,1.7,6.01,Poor,0,0
276,2025-01-25,Distracted,19,Male,Computer Science,2,4.9,2.2,11.2,6.3,2.5,5.9,44.0,17.2,15.7,10.2,Medium,3.1875,1.8400000000000003,4.91,9.06,1.84,8.91,3.1,6.1,Poor,0,0
