Student_ID,Date,Persona,Age,Gender,Department,Year_of_Study,Sleep_Hours,Study_Hours,Screen_Time_Hours,Stress_Level,Focus_Score,Mood_Score,Attendance_Percentage,Assignment_Completion,Productivity_Score,Exam_Score,Burnout_Risk
245,2025-01-21,Distracted,23,Female,Computer Science,2,6.9,3.4,10.9,6.0,3.4,7.2,73.1,56.4,26.4,25.9,Low
245,2025-01-22,Distracted,23,Female,Computer Science,2,6.7,2.4,10.9,5.2,3.0,7.6,68.8,36.8,23.9,25.0,Low
245,2025-01-23,Distracted,23,Female,Computer Science,2,4.8,4.1,8.0,3.5,1.6,6.1,49.2,40.0,23.9,22.5,Low
245,2025-01-24,Distracted,23,Female,Computer Science,2,5.4,1.6,11.8,6.3,1.0,4.5,45.4,19.9,5.1,0.0,Medium
245,2025-01-25,Distracted,23,Female,Computer Science,2,5.8,1.9,12.0,6.3,2.1,5.2,54.3,30.6,11.6,6.6,Medium
245,2025-01-26,Distracted,23,Female,Computer Science,2,6.4,1.7,7.3,6.4,3.8,7.7,66.8,52.8,23.0,19.4,Medium
245,2025-01-27,Distracted,23,Female,Computer Science,2,5.8,1.2,9.9,6.3,4.4,6.1,58.7,37.8,20.8,12.3,Medium
245,2025-01-28,Distracted,23,Female,Computer Science,2,5.0,4.2,9.6,5.9,4.1,6.6,64.7,55.0,30.3,28.3,Low
245,2025-01-29,Distracted,23,Female,Computer Science,2,6.3,1.2,10.5,7.0,3.9,6.9,66.8,35.9,19.0,27.7,Medium
245,2025-01-30,Distracted,23,Female,Computer Science,2,6.5,1.6,7.7,5.7,5.0,6.7,69.6,51.7,26.7,25.6,Low
246,2025-01-01,Burnout,24,Male,Information Technology,1,5.9,7.6,9.2,9.4,4.8,3.7,57.4,96.2,30.7,40.6,Medium
246,2025-01-02,Burnout,24,Male,Information Technology,1,4.9,7.6,6.9,9.8,7.0,5.5,60.8,93.0,42.4,47.6,High
246,2025-01-03,Burnout,24,Male,Information Technology,1,4.6,6.8,7.2,9.3,5.7,2.8,54.7,93.9,30.4,33.9,High
246,2025-01-04,Burnout,24,Male,Information Technology,1,4.7,11.9,4.7,10.0,6.1,3.1,66.1,100.0,46.0,60.6,High
246,2025-01-05,Burnout,24,Male,Information Technology,1,3.9,8.2,7.5,10.0,6.0,4.8,48.9,100.0,38.3,33.3,High
246,2025-01-06,Burnout,24,Male,Information Technology,1,5.2,6.9,6.0,7.9,5.5,5.0,58.0,91.1,36.9,43.9,Medium
246,2025-01-07,Burnout,24,Male,Information Technology,1,3.5,6.9,6.6,8.2,3.9,5.5,40.0,71.0,30.9,23.0,High
246,2025-01-08,Burnout,24,Male,Information Technology,1,5.7,8.4,6.7,8.3,6.1,3.2,70.7,100.0,39.8,54.5,Medium
246,2025-01-09,Burnout,24,Male,Information Technology,1,6.1,9.1,6.9,10.0,6.6,5.1,69.8,87.4,43.8,55.2,Medium
246,2025-01-10,Burnout,24,Male,Information Technology,1,4.7,9.2,5.7,9.4,4.6,4.5,47.4,90.7,35.9,42.1,High
246,2025-01-11,Burnout,24,Male,Information Technology,1,3.3,9.4,7.0,7.9,4.4,4.6,43.0,81.1,39.3,46.3,Medium
246,2025-01-12,Burnout,24,Male,Information Technology,1,4.2,7.9,9.2,8.3,5.6,4.5,60.6,91.1,38.6,54.3,High
246,2025-01-13,Burnout,24,Male,Information Technology,1,3.5,5.9,7.2,10.0,6.1,3.7,52.4,83.2,29.7,31.1,High
246,2025-01-14,Burnout,24,Male,Information Technology,1,2.0,9.7,5.8,8.7,5.5,3.5,43.5,95.1,40.7,53.8,High
246,2025-01-15,Burnout,24,Male,Information Technology,1,4.6,8.0,7.3,8.4,4.3,3.4,49.1,58.5,31.4,39.2,High
246,2025-01-16,Burnout,24,Male,Information Technology,1,4.6,7.5,6.3,9.1,5.0,3.6,49.8,76.0,31.6,39.7,High
246,2025-01-17,Burnout,24,Male,Information Technology,1,6.5,7.3,7.3,10.0,4.6,4.5,59.3,95.5,29.0,49.2,Medium
246,2025-01-18,Burnout,24,Male,Information Technology,1,4.7,7.2,7.0,8.6,6.6,4.0,60.2,100.0,38.7,49.5,High
246,2025-01-19,Burnout,24,Male,Information Technology,1,4.1,5.9,8.3,9.3,5.8,3.3,53.7,88.6,28.5,38.5,High
246,2025-01-20,Burnout,24,Male,Information Technology,1,5.5,7.5,8.3,8.3,5.0,3.1,61.5,86.3,32.1,38.0,Medium
246,2025-01-21,Burnout,24,Male,Information Technology,1,5.1,7.0,7.6,8.7,4.5,4.6,64.8,84.6,31.0,34.5,Medium
246,2025-01-22,Burnout,24,Male,Information Technology,1,3.1,7.8,6.4,7.4,6.1,5.1,50.4,100.0,43.1,43.9,Medium
246,2025-01-23,Burnout,24,Male,Information Technology,1,4.5,9.4,7.3,10.0,3.8,4.1,40.0,74.8,31.9,42.4,High
246,2025-01-24,Burnout,24,Male,Information Technology,1,2.9,8.1,6.6,7.7,6.2,4.4,45.8,100.0,42.5,44.3,Medium
246,2025-01-25,Burnout,24,Male,Information Technology,1,2.9,8.4,8.6,10.0,5.1,3.6,40.0,91.7,32.8,41.2,High
246,2025-01-26,Burnout,24,Male,Information Technology,1,6.4,7.4,8.0,9.1,5.1,2.3,75.2,90.4,29.2,48.4,Medium
246,2025-01-27,Burnout,24,Male,Information Technology,1,5.5,8.6,5.7,8.0,4.9,2.3,62.9,93.9,34.2,55.5,Medium
246,2025-01-28,Burnout,24,Male,Information Technology,1,3.5,9.0,6.9,8.7,6.4,5.3,50.9,100.0,45.8,55.3,High
246,2025-01-29,Burnout,24,Male,Information Technology,1,4.2,7.5,7.4,9.0,5.0,5.5,45.2,90.4,35.6,44.7,High
246,2025-01-30,Burnout,24,Male,Information Technology,1,3.7,8.9,8.9,8.6,5.8,5.6,51.4,100.0,43.8,48.5,High
247,2025-01-01,High Performer,21,Female,Mechanical,4,6.8,4.5,2.8,4.8,7.0,8.6,89.6,84.6,48.9,56.3,Low
247,2025-01-02,High Performer,21,Female,Mechanical,4,8.0,5.5,1.6,5.5,8.6,7.6,100.0,100.0,55.0,59.3,Low
247,2025-01-03,High Performer,21,Female,Mechanical,4,7.5,5.7,3.2,3.6,7.8,7.2,100.0,100.0,55.4,65.0,Low
247,2025-01-04,High Performer,21,Female,Mechanical,4,6.9,6.4,5.4,4.9,7.5,7.7,95.6,100.0,54.7,68.5,Low
247,2025-01-05,High Performer,21,Female,Mechanical,4,7.1,6.3,1.5,3.2,7.0,9.6,98.8,99.5,59.7,65.3,Low
247,2025-01-06,High Performer,21,Female,Mechanical,4,6.4,6.9,3.6,4.6,7.3,7.9,90.2,100.0,56.6,58.1,Low
247,2025-01-07,High Performer,21,Female,Mechanical,4,7.6,5.9,4.1,5.6,7.2,7.9,95.5,100.0,50.8,57.3,Low
247,2025-01-08,High Performer,21,Female,Mechanical,4,7.5,5.6,4.1,3.3,6.4,8.2,100.0,84.3,52.1,54.2,Low
247,2025-01-09,High Performer,21,Female,Mechanical,4,6.3,5.9,4.7,5.1,7.6,8.0,95.8,87.3,53.7,58.5,Low
247,2025-01-10,High Performer,21,Female,Mechanical,4,6.3,6.9,2.3,4.9,9.3,8.8,95.6,100.0,65.8,64.6,Low
247,2025-01-11,High Performer,21,Female,Mechanical,4,8.9,7.2,4.3,2.4,8.2,7.8,100.0,100.0,65.2,79.6,Low
247,2025-01-12,High Performer,21,Female,Mechanical,4,6.3,3.0,4.2,5.9,7.2,7.5,92.8,87.5,40.8,42.8,Low
247,2025-01-13,High Performer,21,Female,Mechanical,4,6.9,6.8,2.8,3.5,8.6,6.4,100.0,100.0,60.7,73.9,Low
247,2025-01-14,High Performer,21,Female,Mechanical,4,7.2,5.1,4.7,3.4,7.7,8.3,94.0,90.5,55.8,62.2,Low
247,2025-01-15,High Performer,21,Female,Mechanical,4,6.0,3.8,2.9,3.8,7.9,5.8,84.6,95.9,47.1,46.7,Low
247,2025-01-16,High Performer,21,Female,Mechanical,4,7.0,6.8,3.9,3.4,7.7,7.4,100.0,100.0,59.2,75.2,Low
247,2025-01-17,High Performer,21,Female,Mechanical,4,8.1,4.8,2.2,3.5,8.6,6.3,100.0,100.0,54.6,65.7,Low
247,2025-01-18,High Performer,21,Female,Mechanical,4,8.0,5.8,4.2,2.8,7.1,6.3,100.0,100.0,52.5,65.2,Low
247,2025-01-19,High Performer,21,Female,Mechanical,4,7.7,6.3,2.7,4.1,8.2,7.5,100.0,100.0,58.7,56.9,Low
247,2025-01-20,High Performer,21,Female,Mechanical,4,7.6,5.5,5.9,4.9,8.0,8.1,100.0,100.0,54.9,66.3,Low
247,2025-01-21,High Performer,21,Female,Mechanical,4,8.9,4.6,4.0,7.2,8.7,7.9,100.0,100.0,50.0,54.6,Medium
247,2025-01-22,High Performer,21,Female,Mechanical,4,8.1,5.4,2.3,3.3,8.1,7.9,100.0,100.0,57.7,71.3,Low
247,2025-01-23,High Performer,21,Female,Mechanical,4,6.3,5.0,4.7,6.1,7.9,8.8,95.1,100.0,51.9,57.4,Medium
247,2025-01-24,High Performer,21,Female,Mechanical,4,7.2,7.0,2.7,2.7,9.9,8.4,100.0,100.0,71.8,74.6,Low
247,2025-01-25,High Performer,21,Female,Mechanical,4,9.1,5.4,3.5,5.6,8.3,7.7,100.0,100.0,53.3,66.8,Low
247,2025-01-26,High Performer,21,Female,Mechanical,4,7.3,4.6,3.0,4.1,8.0,8.5,100.0,89.8,54.6,55.2,Low
247,2025-01-27,High Performer,21,Female,Mechanical,4,7.8,4.6,3.8,3.1,7.6,6.9,100.0,85.4,52.0,54.9,Low
247,2025-01-28,High Performer,21,Female,Mechanical,4,8.0,6.4,4.7,4.0,6.9,6.5,100.0,100.0,51.6,57.6,Low
247,2025-01-29,High Performer,21,Female,Mechanical,4,6.4,5.3,4.0,3.7,7.7,9.3,98.4,100.0,58.0,61.5,Low
247,2025-01-30,High Performer,21,Female,Mechanical,4,8.1,5.8,4.2,3.6,8.2,10.0,100.0,92.5,63.1,70.4,Low
248,2025-01-01,Distracted,20,Female,Electronics,3,6.1,3.3,10.8,6.5,2.6,7.2,60.0,44.0,21.8,11.6,Medium
248,2025-01-02,Distracted,20,Female,Electronics,3,5.4,2.5,6.1,4.7,4.3,6.2,71.1,69.2,27.7,24.6,Low
248,2025-01-03,Distracted,20,Female,Electronics,3,7.8,0.6,12.8,4.8,3.3,6.6,87.3,38.9,18.6,25.4,Low
248,2025-01-04,Distracted,20,Female,Electronics,3,5.2,0.8,8.3,7.4,3.0,7.7,55.9,36.1,15.1,0.7,Medium
248,2025-01-05,Distracted,20,Female,Electronics,3,7.3,2.3,9.7,7.2,1.0,5.9,63.4,17.2,8.1,0.0,Medium
248,2025-01-06,Distracted,20,Female,Electronics,3,6.6,3.0,9.4,5.0,3.1,7.3,63.8,27.2,25.7,20.3,Low
248,2025-01-07,Distracted,20,Female,Electronics,3,4.5,2.5,7.2,5.6,3.5,3.9,57.8,65.7,17.8,23.3,Low
248,2025-01-08,Distracted,20,Female,Electronics,3,7.5,4.9,10.5,6.8,2.7,6.7,66.6,37.0,25.4,30.8,Medium
248,2025-01-09,Distracted,20,Female,Electronics,3,7.8,2.7,12.8,5.4,2.1,5.9,84.7,36.2,17.4,25.0,Low
248,2025-01-10,Distracted,20,Female,Electronics,3,6.7,2.4,12.9,7.5,2.2,6.4,66.7,30.0,13.8,6.6,Medium
248,2025-01-11,Distracted,20,Female,Electronics,3,5.2,0.5,12.2,6.2,3.3,6.8,51.3,40.3,15.7,3.3,Medium
248,2025-01-12,Distracted,20,Female,Electronics,3,7.2,3.0,13.2,6.6,3.5,6.8,69.8,50.4,23.7,22.7,Medium
248,2025-01-13,Distracted,20,Female,Electronics,3,6.7,1.6,7.2,5.3,4.3,6.5,73.4,54.3,24.7,22.5,Low
248,2025-01-14,Distracted,20,Female,Electronics,3,6.2,3.0,15.0,6.5,2.3,4.6,58.1,46.1,14.3,14.1,Medium
248,2025-01-15,Distracted,20,Female,Electronics,3,5.4,1.5,11.1,5.4,3.6,5.2,58.0,47.4,18.4,14.1,Low
248,2025-01-16,Distracted,20,Female,Electronics,3,5.9,1.3,7.4,5.7,1.6,5.6,49.2,30.7,10.0,8.7,Low
248,2025-01-17,Distracted,20,Female,Electronics,3,7.4,3.6,11.3,6.4,3.2,6.4,77.1,51.8,23.6,23.4,Medium
248,2025-01-18,Distracted,20,Female,Electronics,3,6.6,0.9,10.4,7.1,2.4,5.9,64.6,13.6,10.0,0.0,Medium
248,2025-01-19,Distracted,20,Female,Electronics,3,5.4,2.5,8.8,5.8,3.4,6.0,50.3,44.4,21.1,19.8,Low
248,2025-01-20,Distracted,20,Female,Electronics,3,3.8,2.1,13.7,6.9,1.6,5.5,40.0,34.8,9.6,2.7,Medium
248,2025-01-21,Distracted,20,Female,Electronics,3,7.6,1.5,10.4,4.2,3.4,6.5,88.1,33.2,22.8,24.0,Low
248,2025-01-22,Distracted,20,Female,Electronics,3,4.7,1.5,10.7,7.3,2.1,5.3,60.1,24.7,9.2,4.3,Medium
248,2025-01-23,Distracted,20,Female,Electronics,3,7.0,2.3,8.9,4.7,2.7,6.8,74.3,30.0,22.1,18.0,Low
248,2025-01-24,Distracted,20,Female,Electronics,3,5.6,1.0,14.6,6.3,2.7,7.3,58.9,47.3,15.6,7.4,Medium
248,2025-01-25,Distracted,20,Female,Electronics,3,7.5,1.4,10.0,7.3,1.9,5.7,72.3,34.0,8.7,6.1,Medium
248,2025-01-26,Distracted,20,Female,Electronics,3,7.2,2.6,7.9,5.6,1.9,5.3,62.7,26.8,14.9,21.6,Low
248,2025-01-27,Distracted,20,Female,Electronics,3,6.9,3.2,8.4,5.1,4.6,6.4,81.4,72.5,30.4,28.6,Low
248,2025-01-28,Distracted,20,Female,Electronics,3,5.1,1.6,10.4,4.6,2.3,5.6,53.8,37.3,15.9,0.2,Low
248,2025-01-29,Distracted,20,Female,Electronics,3,8.0,3.1,7.9,5.5,4.9,6.5,89.8,61.9,30.5,39.4,Low
248,2025-01-30,Distracted,20,Female,Electronics,3,5.9,3.4,9.1,6.6,3.0,4.8,66.6,47.2,18.6,21.1,Medium
249,2025-01-01,Inconsistent,19,Male,Information Technology,2,4.8,8.3,8.2,3.2,4.4,5.5,66.6,84.0,47.1,60.2,Low
249,2025-01-02,Inconsistent,19,Male,Information Technology,2,5.1,4.0,9.4,4.6,4.9,5.5,68.1,72.3,33.3,33.2,Low
249,2025-01-03,Inconsistent,19,Male,Information Technology,2,2.0,4.1,11.3,9.0,6.4,7.5,40.0,85.8,34.9,22.2,High
249,2025-01-04,Inconsistent,19,Male,Information Technology,2,6.8,9.5,10.0,5.3,8.2,5.5,97.4,100.0,61.6,81.3,Low
249,2025-01-05,Inconsistent,19,Male,Information Technology,2,6.3,7.4,5.5,7.9,1.0,3.8,53.9,56.6,17.9,23.1,Medium
249,2025-01-06,Inconsistent,19,Male,Information Technology,2,5.5,8.1,4.7,3.2,6.4,7.3,89.8,100.0,58.3,68.0,Low
249,2025-01-07,Inconsistent,19,Male,Information Technology,2,6.3,2.7,3.1,5.5,8.2,5.4,88.3,100.0,40.6,40.4,Low
249,2025-01-08,Inconsistent,19,Male,Information Technology,2,3.3,5.1,5.6,5.5,6.3,3.1,45.3,87.1,35.6,40.6,Low
249,2025-01-09,Inconsistent,19,Male,Information Technology,2,6.5,6.4,10.4,7.3,4.2,1.4,68.6,59.3,24.0,44.6,Medium
249,2025-01-10,Inconsistent,19,Male,Information Technology,2,9.2,3.8,8.5,6.5,5.0,4.2,100.0,54.2,26.9,35.2,Medium
249,2025-01-11,Inconsistent,19,Male,Information Technology,2,4.6,1.3,8.6,5.2,4.0,6.3,51.9,31.2,22.2,26.1,Low
249,2025-01-12,Inconsistent,19,Male,Information Technology,2,5.6,6.5,6.4,7.3,3.9,9.8,58.8,64.1,40.2,40.7,Medium
249,2025-01-13,Inconsistent,19,Male,Information Technology,2,6.0,6.0,3.1,6.0,6.5,5.7,88.2,63.9,43.3,53.2,Medium
249,2025-01-14,Inconsistent,19,Male,Information Technology,2,5.9,0.0,6.9,8.6,4.7,3.1,66.6,49.3,8.0,9.2,Medium
249,2025-01-15,Inconsistent,19,Male,Information Technology,2,9.8,0.0,5.1,6.8,7.4,3.1,100.0,72.9,22.4,27.1,Medium
249,2025-01-16,Inconsistent,19,Male,Information Technology,2,6.9,3.8,8.9,3.6,5.3,5.1,100.0,81.7,35.7,47.6,Low
249,2025-01-17,Inconsistent,19,Male,Information Technology,2,4.1,5.9,6.8,5.3,3.9,3.8,43.5,75.5,30.5,31.8,Low
249,2025-01-18,Inconsistent,19,Male,Information Technology,2,4.8,4.5,4.4,7.2,3.6,2.3,52.6,55.5,18.3,33.0,Medium
249,2025-01-19,Inconsistent,19,Male,Information Technology,2,5.1,2.9,8.5,2.9,1.4,5.2,42.8,37.5,19.0,13.0,Low
249,2025-01-20,Inconsistent,19,Male,Information Technology,2,5.8,4.5,3.6,8.8,7.0,2.3,73.8,92.4,28.7,35.5,Medium
249,2025-01-21,Inconsistent,19,Male,Information Technology,2,7.7,2.9,10.0,2.5,3.8,4.2,90.6,53.6,27.0,34.4,Low
249,2025-01-22,Inconsistent,19,Male,Information Technology,2,6.0,6.7,9.2,3.0,5.3,3.8,86.6,94.7,42.7,61.5,Low
249,2025-01-23,Inconsistent,19,Male,Information Technology,2,9.3,6.3,10.0,4.4,5.0,6.4,100.0,71.6,42.5,57.9,Low
249,2025-01-24,Inconsistent,19,Male,Information Technology,2,2.0,5.1,3.9,7.3,6.4,5.4,42.6,100.0,37.3,35.3,Medium
249,2025-01-25,Inconsistent,19,Male,Information Technology,2,2.0,6.1,8.5,6.6,5.9,4.4,40.0,71.8,37.7,26.6,Medium
249,2025-01-26,Inconsistent,19,Male,Information Technology,2,2.2,7.2,5.4,6.5,5.0,7.7,40.0,100.0,43.9,41.2,Medium
249,2025-01-27,Inconsistent,19,Male,Information Technology,2,4.5,5.3,8.5,3.5,6.8,7.7,72.3,100.0,51.5,46.4,Low
249,2025-01-28,Inconsistent,19,Male,Information Technology,2,2.2,5.9,3.3,5.4,4.6,2.6,40.0,89.0,30.5,31.6,Low
249,2025-01-29,Inconsistent,19,Male,Information Technology,2,6.5,0.0,8.4,6.1,3.7,4.1,63.3,30.9,11.0,12.1,Medium
249,2025-01-30,Inconsistent,19,Male,Information Technology,2,3.2,1.6,8.0,6.1,6.3,1.0,51.1,55.1,20.0,20.2,Medium
250,2025-01-01,Inconsistent,18,Male,Electronics,4,4.1,3.9,8.0,6.7,1.1,3.7,40.0,25.9,10.1,4.4,Medium
250,2025-01-02,Inconsistent,18,Male,Electronics,4,4.2,13.5,3.8,6.0,6.0,5.7,62.1,100.0,63.8,84.8,Low
250,2025-01-03,Inconsistent,18,Male,Electronics,4,5.5,2.0,4.8,3.4,6.6,7.2,81.0,91.9,40.1,34.5,Low
250,2025-01-04,Inconsistent,18,Male,Electronics,4,7.7,6.7,7.8,4.7,4.0,5.5,83.0,85.5,37.3,52.7,Low
250,2025-01-05,Inconsistent,18,Male,Electronics,4,8.3,6.4,11.5,7.3,5.5,5.1,96.3,77.0,37.0,47.3,Medium
250,2025-01-06,Inconsistent,18,Male,Electronics,4,5.3,0.5,4.6,8.5,7.4,3.3,70.3,69.5,20.7,21.6,Medium
250,2025-01-07,Inconsistent,18,Male,Electronics,4,8.3,0.7,1.6,4.7,3.8,4.3,94.2,60.5,16.5,12.7,Low
250,2025-01-08,Inconsistent,18,Male,Electronics,4,6.1,3.3,9.0,6.1,5.1,4.8,72.2,51.5,27.8,32.0,Medium
250,2025-01-09,Inconsistent,18,Male,Electronics,4,9.2,5.6,4.9,6.7,2.7,5.8,97.4,61.0,25.8,40.9,Medium
250,2025-01-10,Inconsistent,18,Male,Electronics,4,5.1,7.1,5.3,6.6,3.5,5.5,59.6,80.0,33.1,47.4,Medium
250,2025-01-11,Inconsistent,18,Male,Electronics,4,7.7,3.8,4.4,2.3,2.8,5.2,87.7,52.2,28.6,28.7,Low
250,2025-01-12,Inconsistent,18,Male,Electronics,4,2.4,6.6,5.7,2.7,1.6,4.9,40.0,59.7,30.7,36.6,Low
250,2025-01-13,Inconsistent,18,Male,Electronics,4,5.6,2.3,6.0,8.2,2.8,5.3,58.8,40.0,12.1,10.1,Medium
250,2025-01-14,Inconsistent,18,Male,Electronics,4,3.6,4.6,9.2,6.3,7.2,2.4,59.3,100.0,34.7,39.2,Medium
250,2025-01-15,Inconsistent,18,Male,Electronics,4,7.3,4.1,5.9,6.4,2.7,4.0,75.6,40.9,18.4,29.6,Medium
250,2025-01-16,Inconsistent,18,Male,Electronics,4,3.9,1.6,4.8,6.3,7.4,7.6,65.4,84.8,37.1,22.0,Medium
250,2025-01-17,Inconsistent,18,Male,Electronics,4,5.9,1.1,4.8,6.7,4.2,5.2,64.6,34.3,17.1,9.0,Medium
250,2025-01-18,Inconsistent,18,Male,Electronics,4,6.0,3.0,7.8,5.3,5.5,8.6,79.6,62.9,37.4,30.3,Low
250,2025-01-19,Inconsistent,18,Male,Electronics,4,5.2,5.4,7.8,7.4,6.9,6.3,73.2,88.9,41.8,47.7,Medium
250,2025-01-20,Inconsistent,18,Male,Electronics,4,7.1,2.9,9.1,3.5,4.3,3.6,82.6,57.0,26.0,37.1,Low
250,2025-01-21,Inconsistent,18,Male,Electronics,4,5.2,7.1,8.4,6.6,5.0,3.5,65.5,71.7,35.2,41.9,Medium
250,2025-01-22,Inconsistent,18,Male,Electronics,4,5.4,4.3,2.8,5.9,5.0,9.2,71.9,76.2,39.6,34.9,Low
250,2025-01-23,Inconsistent,18,Male,Electronics,4,6.0,6.5,2.7,5.8,5.6,3.1,76.8,86.4,36.2,49.0,Low
250,2025-01-24,Inconsistent,18,Male,Electronics,4,3.7,1.7,6.0,6.8,5.2,5.4,45.5,57.5,23.2,15.4,Medium
250,2025-01-25,Inconsistent,18,Male,Electronics,4,3.8,0.0,7.0,5.5,7.5,6.4,59.8,84.9,31.7,23.5,Low
250,2025-01-26,Inconsistent,18,Male,Electronics,4,5.8,2.9,4.7,4.7,4.5,2.9,70.1,66.4,23.2,30.3,Low
250,2025-01-27,Inconsistent,18,Male,Electronics,4,5.2,0.0,6.1,3.7,3.8,3.1,61.9,45.2,14.0,24.9,Low
250,2025-01-28,Inconsistent,18,Male,Electronics,4,4.9,3.3,5.6,4.6,3.7,5.7,64.6,50.9,26.8,26.9,Low
250,2025-01-29,Inconsistent,18,Male,Electronics,4,4.9,4.1,8.8,6.2,7.7,10.0,77.3,77.5,50.7,46.7,Medium
250,2025-01-30,Inconsistent,18,Male,Electronics,4,8.3,7.7,11.6,7.6,3.1,3.1,83.4,62.4,26.4,39.1,Medium
251,2025-01-01,Average,25,Female,Mechanical,3,7.4,3.4,5.5,5.3,5.5,5.1,95.3,63.1,32.0,29.1,Low
251,2025-01-02,Average,25,Female,Mechanical,3,6.1,3.6,2.9,5.3,7.4,7.0,92.9,74.9,43.9,42.3,Low
251,2025-01-03,Average,25,Female,Mechanical,3,7.3,3.3,7.5,5.0,4.8,6.2,88.4,56.3,31.4,35.1,Low
251,2025-01-04,Average,25,Female,Mechanical,3,5.3,4.6,5.9,5.6,6.6,6.7,75.9,78.6,42.3,51.3,Low
251,2025-01-05,Average,25,Female,Mechanical,3,5.7,3.7,6.3,6.4,5.9,7.7,76.0,83.4,37.2,43.1,Medium
251,2025-01-06,Average,25,Female,Mechanical,3,6.0,5.7,5.0,6.2,5.0,6.6,77.4,73.4,37.8,47.3,Medium
251,2025-01-07,Average,25,Female,Mechanical,3,6.2,5.5,5.2,4.5,7.5,5.9,100.0,96.3,49.5,56.3,Low
251,2025-01-08,Average,25,Female,Mechanical,3,5.8,4.2,6.0,4.2,6.8,6.0,83.3,78.5,43.3,47.3,Low
251,2025-01-09,Average,25,Female,Mechanical,3,5.7,2.4,7.7,5.0,7.0,5.5,73.7,91.8,36.3,42.2,Low
251,2025-01-10,Average,25,Female,Mechanical,3,6.4,2.6,1.8,5.5,7.0,6.1,90.4,83.5,36.9,40.4,Low
251,2025-01-11,Average,25,Female,Mechanical,3,7.5,2.5,6.1,5.7,5.6,6.3,91.4,60.9,30.9,26.8,Low
251,2025-01-12,Average,25,Female,Mechanical,3,6.0,4.6,3.4,3.9,6.7,5.8,87.9,79.0,44.5,46.3,Low
251,2025-01-13,Average,25,Female,Mechanical,3,5.4,3.8,5.8,4.3,5.7,7.3,68.0,76.6,40.5,39.7,Low
251,2025-01-14,Average,25,Female,Mechanical,3,4.4,5.6,4.2,5.2,6.2,5.2,74.5,82.2,41.5,52.3,Low
251,2025-01-15,Average,25,Female,Mechanical,3,7.2,3.0,8.0,6.3,7.0,4.3,92.0,79.2,33.2,36.0,Medium
251,2025-01-16,Average,25,Female,Mechanical,3,7.8,2.2,6.6,5.7,5.3,6.5,91.9,74.8,29.3,32.8,Low
251,2025-01-17,Average,25,Female,Mechanical,3,6.0,5.1,6.2,4.7,5.8,4.6,73.5,85.9,38.2,44.6,Low
251,2025-01-18,Average,25,Female,Mechanical,3,7.4,4.5,4.9,4.7,6.3,6.3,99.0,86.5,41.7,56.2,Low
251,2025-01-19,Average,25,Female,Mechanical,3,6.6,3.7,6.0,5.7,5.3,6.4,89.7,74.1,33.5,34.9,Low
251,2025-01-20,Average,25,Female,Mechanical,3,6.8,3.1,8.2,5.5,7.4,5.8,87.2,100.0,39.5,42.3,Low
251,2025-01-21,Average,25,Female,Mechanical,3,6.9,5.9,5.5,5.5,7.0,6.3,90.3,95.7,47.3,52.9,Low
251,2025-01-22,Average,25,Female,Mechanical,3,9.2,3.4,3.0,5.0,6.0,5.7,100.0,63.9,35.5,41.1,Low
251,2025-01-23,Average,25,Female,Mechanical,3,8.3,4.2,6.2,6.1,8.7,5.6,100.0,100.0,46.7,56.0,Medium
251,2025-01-24,Average,25,Female,Mechanical,3,7.4,4.9,5.4,6.2,5.9,6.3,87.5,87.8,38.5,47.4,Medium
251,2025-01-25,Average,25,Female,Mechanical,3,7.1,2.1,8.1,4.2,6.3,7.5,99.4,84.4,38.1,40.6,Low
251,2025-01-26,Average,25,Female,Mechanical,3,6.0,3.0,6.6,5.7,7.1,6.8,88.6,64.8,39.4,35.6,Low
251,2025-01-27,Average,25,Female,Mechanical,3,7.8,3.1,4.6,7.5,6.1,5.7,95.2,84.1,30.1,27.1,Medium
251,2025-01-28,Average,25,Female,Mechanical,3,6.1,1.9,8.4,4.7,5.7,6.0,86.9,73.4,30.8,26.2,Low
251,2025-01-29,Average,25,Female,Mechanical,3,7.0,6.3,5.0,6.3,3.8,6.6,71.0,85.8,34.8,53.1,Medium
251,2025-01-30,Average,25,Female,Mechanical,3,5.1,6.1,5.3,4.3,5.5,6.0,69.7,88.2,43.6,48.9,Low
252,2025-01-01,Burnout,19,Female,Mechanical,1,4.7,8.0,6.6,9.4,5.4,4.3,52.0,94.5,35.3,42.7,High
252,2025-01-02,Burnout,19,Female,Mechanical,1,4.2,4.9,8.0,9.3,5.0,4.5,55.4,86.4,25.2,21.3,High
252,2025-01-03,Burnout,19,Female,Mechanical,1,3.3,7.1,7.7,9.2,5.0,4.4,40.0,79.1,31.5,24.8,High
252,2025-01-04,Burnout,19,Female,Mechanical,1,5.3,4.8,7.2,8.6,5.7,4.8,57.8,72.1,29.3,39.6,Medium
252,2025-01-05,Burnout,19,Female,Mechanical,1,4.5,10.1,7.4,9.1,6.2,3.6,67.1,100.0,44.2,63.1,High
252,2025-01-06,Burnout,19,Female,Mechanical,1,3.0,8.2,8.6,9.5,3.6,5.3,40.0,88.7,30.7,37.0,High
252,2025-01-07,Burnout,19,Female,Mechanical,1,4.0,9.6,6.4,7.8,4.2,4.7,52.2,100.0,39.2,47.0,Medium
